category,evaluation_type,alpha,sparse_score,dense_score,hybrid_score,context_recall,context_precision
형사,hybrid,0.6,0.6112290735433996,0.607408881187439,0.6097009966010154,1.0,0.999999999975
형사,hybrid,0.7,0.6112290735433996,0.607408881187439,0.6100830158366114,1.0,0.999999999975
형사,sparse,1.0,0.6112290735433996,0.0,0.6112290735433996,0.6,0.999999999975
형사,dense,0.0,0.0,0.607408881187439,0.607408881187439,1.0,0.999999999975
형사,hybrid,0.3,0.601182600764046,0.6180437803268433,0.612985426458004,1.0,0.999999999975
형사,hybrid,0.4,0.601182600764046,0.6180437803268433,0.6112993085017243,1.0,0.999999999975
형사,hybrid,0.5,0.601182600764046,0.6180437803268433,0.6096131905454446,1.0,0.999999999975
형사,hybrid,0.6,0.601182600764046,0.6180437803268433,0.6079270725891649,1.0,0.999999999975
형사,hybrid,0.7,0.601182600764046,0.6180437803268433,0.6062409546328852,1.0,0.999999999975
형사,sparse,1.0,0.601182600764046,0.0,0.601182600764046,1.0,0.999999999975
형사,dense,0.0,0.0,0.6180437803268433,0.6180437803268433,1.0,0.999999999975
형사,hybrid,0.3,0.6404861998862199,0.6242589950561523,0.6291271565051726,1.0,0.999999999975
형사,hybrid,0.4,0.6404861998862199,0.6242589950561523,0.6307498769881794,1.0,0.999999999975
형사,hybrid,0.5,0.6404861998862199,0.6242589950561523,0.6323725974711861,1.0,0.999999999975
형사,hybrid,0.6,0.6404861998862199,0.6242589950561523,0.6339953179541928,0.75,0.999999999975
형사,hybrid,0.7,0.6404861998862199,0.6242589950561523,0.6356180384371997,1.0,0.999999999975
형사,sparse,1.0,0.6404861998862199,0.0,0.6404861998862199,1.0,0.999999999975
형사,dense,0.0,0.0,0.6242589950561523,0.6242589950561523,1.0,0.999999999975
형사,hybrid,0.3,0.5783491529623781,0.5534375905990601,0.5609110593080554,1.0,0.999999999975
형사,hybrid,0.4,0.5783491529623781,0.5534375905990601,0.5634022155443873,1.0,0.999999999975
형사,hybrid,0.5,0.5783491529623781,0.5534375905990601,0.5658933717807191,1.0,0.999999999975
형사,hybrid,0.6,0.5783491529623781,0.5534375905990601,0.5683845280170509,1.0,0.999999999975
형사,hybrid,0.7,0.5783491529623781,0.5534375905990601,0.5708756842533826,1.0,0.999999999975
형사,sparse,1.0,0.5783491529623781,0.0,0.5783491529623781,1.0,0.999999999975
형사,dense,0.0,0.0,0.5534375905990601,0.5534375905990601,1.0,0.999999999975
형사,hybrid,0.3,0.6208267334359974,0.679861843585968,0.6621513105409769,1.0,0.999999999975
형사,hybrid,0.4,0.6208267334359974,0.679861843585968,0.6562477995259797,1.0,0.999999999975
형사,hybrid,0.5,0.6208267334359974,0.679861843585968,0.6503442885109827,1.0,0.999999999975
형사,hybrid,0.6,0.6208267334359974,0.679861843585968,0.6444407774959857,1.0,0.999999999975
형사,hybrid,0.7,0.6208267334359974,0.679861843585968,0.6385372664809886,1.0,0.999999999975
형사,sparse,1.0,0.6208267334359974,0.0,0.6208267334359974,1.0,0.999999999975
형사,dense,0.0,0.0,0.679861843585968,0.679861843585968,1.0,0.999999999975
형사,hybrid,0.3,0.6284240097295604,0.6444960832595825,0.6396744612005758,1.0,0.999999999975
형사,hybrid,0.4,0.6284240097295604,0.6444960832595825,0.6380672538475737,1.0,0.999999999975
형사,hybrid,0.5,0.6284240097295604,0.6444960832595825,0.6364600464945714,1.0,0.999999999975
형사,hybrid,0.6,0.6284240097295604,0.6444960832595825,0.6348528391415692,1.0,0.999999999975
형사,hybrid,0.7,0.6284240097295604,0.6444960832595825,0.633245631788567,1.0,0.999999999975
형사,sparse,1.0,0.6284240097295604,0.0,0.6284240097295604,1.0,0.999999999975
형사,dense,0.0,0.0,0.6444960832595825,0.6444960832595825,1.0,0.999999999975
형사,hybrid,0.3,0.6232486681553,0.6775541305541992,0.6612624918345295,1.0,0.999999999975
형사,hybrid,0.4,0.6232486681553,0.6775541305541992,0.6558319455946395,1.0,0.999999999975
형사,hybrid,0.5,0.6232486681553,0.6775541305541992,0.6504013993547496,1.0,0.999999999975
형사,hybrid,0.6,0.6232486681553,0.6775541305541992,0.6449708531148597,1.0,0.999999999975
형사,hybrid,0.7,0.6232486681553,0.6775541305541992,0.6395403068749698,1.0,0.999999999975
형사,sparse,1.0,0.6232486681553,0.0,0.6232486681553,1.0,0.999999999975
형사,dense,0.0,0.0,0.6775541305541992,0.6775541305541992,1.0,0.999999999975
형사,hybrid,0.3,0.5982718688141917,0.6348556876182556,0.6238805419770364,1.0,0.999999999975
형사,hybrid,0.4,0.5982718688141917,0.6348556876182556,0.62022216009663,1.0,0.999999999975
형사,hybrid,0.5,0.5982718688141917,0.6348556876182556,0.6165637782162237,1.0,0.999999999975
형사,hybrid,0.6,0.5982718688141917,0.6348556876182556,0.6129053963358173,1.0,0.999999999975
형사,hybrid,0.7,0.5982718688141917,0.6348556876182556,0.6092470144554109,1.0,0.999999999975
형사,sparse,1.0,0.5982718688141917,0.0,0.5982718688141917,1.0,0.999999999975
형사,dense,0.0,0.0,0.6348556876182556,0.6348556876182556,1.0,0.999999999975
형사,hybrid,0.3,0.6346663046549446,0.6574686169624329,0.6506279232701864,1.0,0.999999999975
형사,hybrid,0.4,0.6346663046549446,0.6574686169624329,0.6483476920394375,1.0,0.999999999975
형사,hybrid,0.5,0.6346663046549446,0.6574686169624329,0.6460674608086887,1.0,0.999999999975
형사,hybrid,0.6,0.6346663046549446,0.6574686169624329,0.6437872295779399,1.0,0.999999999975
형사,hybrid,0.7,0.6346663046549446,0.6574686169624329,0.641506998347191,1.0,0.999999999975
형사,sparse,1.0,0.6346663046549446,0.0,0.6346663046549446,1.0,0.999999999975
형사,dense,0.0,0.0,0.6574686169624329,0.6574686169624329,1.0,0.999999999975
형사,hybrid,0.3,0.6045964177052198,0.5573238134384155,0.5715055947184567,1.0,0.999999999975
형사,hybrid,0.4,0.6045964177052198,0.5573238134384155,0.5762328551451372,1.0,0.999999999975
형사,hybrid,0.5,0.6045964177052198,0.5573238134384155,0.5809601155718176,1.0,0.999999999975
형사,hybrid,0.6,0.6045964177052198,0.5573238134384155,0.5856873759984981,1.0,0.999999999975
형사,hybrid,0.7,0.6045964177052198,0.5573238134384155,0.5904146364251786,1.0,0.999999999975
형사,sparse,1.0,0.6045964177052198,0.0,0.6045964177052198,1.0,0.999999999975
형사,dense,0.0,0.0,0.5573238134384155,0.5573238134384155,1.0,0.999999999975
형사,hybrid,0.3,0.6199973772666435,0.7127469778060913,0.6849220976442569,0.8,0.999999999975
형사,hybrid,0.4,0.6199973772666435,0.7127469778060913,0.6756471375903121,0.8,0.999999999975
형사,hybrid,0.5,0.6199973772666435,0.7127469778060913,0.6663721775363673,1.0,0.999999999975
형사,hybrid,0.6,0.6199973772666435,0.7127469778060913,0.6570972174824226,1.0,0.999999999975
형사,hybrid,0.7,0.6199973772666435,0.7127469778060913,0.6478222574284779,1.0,0.999999999975
형사,sparse,1.0,0.6199973772666435,0.0,0.6199973772666435,0.8,0.999999999975
형사,dense,0.0,0.0,0.7127469778060913,0.7127469778060913,1.0,0.999999999975
형사,hybrid,0.3,0.5489660824688584,0.37264132499694824,0.4255387522385212,1.0,0.999999999975
형사,hybrid,0.4,0.5489660824688584,0.37264132499694824,0.4431712279857123,1.0,0.999999999975
형사,hybrid,0.5,0.5489660824688584,0.37264132499694824,0.4608037037329033,1.0,0.999999999975
형사,hybrid,0.6,0.5489660824688584,0.37264132499694824,0.4784361794800943,1.0,0.999999999975
형사,hybrid,0.7,0.5489660824688584,0.37264132499694824,0.4960686552272853,1.0,0.999999999975
형사,sparse,1.0,0.5489660824688584,0.0,0.5489660824688584,1.0,0.999999999975
형사,dense,0.0,0.0,0.37264132499694824,0.37264132499694824,1.0,0.999999999975
형사,hybrid,0.3,0.6312906168879072,0.6711775064468384,0.659211439579159,1.0,0.999999999975
형사,hybrid,0.4,0.6312906168879072,0.6711775064468384,0.655222750623266,1.0,0.999999999975
형사,hybrid,0.5,0.6312906168879072,0.6711775064468384,0.6512340616673729,1.0,0.999999999975
형사,hybrid,0.6,0.6312906168879072,0.6711775064468384,0.6472453727114797,1.0,0.999999999975
형사,hybrid,0.7,0.6312906168879072,0.6711775064468384,0.6432566837555865,1.0,0.999999999975
형사,sparse,1.0,0.6312906168879072,0.0,0.6312906168879072,1.0,0.999999999975
형사,dense,0.0,0.0,0.6711775064468384,0.6711775064468384,1.0,0.999999999975
